CatalogNumber,Individual_ID,Fish_Species,Year_Fish_Collected,month_fish_collected,day_fish_collected,Fish_Barcode,Dissector,Dissection_Date,Completion_Date,Total_Length_mm,Standard_Length_mm,Weight_mg,Examiner,Sex,Gut_Contents,Notes,CRUS.D.SKIN,Muscle,BUCCAL_CAVITY,BODY_CAVITY,PECTORALFIN,PELVICFIN,MONO.GYRO.ANALFIN,CYST.UNKN.CAUDALFIN,MONO.GYRO.DORSALFIN,CYST.UNK.DORSALFIN,GONAD,LIVER,KIDNEY,TREM.DIPS.EYE,HEART,STOMACH,TREM.DIPS.CONNECTIVE_TISSUE,NEM.LARV.CONNECTIVETISSUE,NEMA.L.CONNECTIVE_TISSUE,NEMA.STY.INTESTINE,NEMA.SC.INTESTINE,NEMA.UNK.INTESTINE,NEMA.LARV.INTESTINE,NEMA.MYST.INTESTINE,TREM.IZ.INTESTINE,CEST.BOTSP.INTESTINE,CEST.A.INTESTINE,MONO.SALSP.GILL,MONO.SS.GILLS,MONO.GYRO.GILL,MONO.UNK.GILL,MYXO.G.GILL,TREM.UNK.GILL,CRUS.D.GILL,PROT.CIL.GILL_PRESENCE_ABSENCE,CYST.UNK.GILL,MYXO.MXYID.GALLBLADDER(PRESENCE1_ABSENCE0),CRUS.LERSP.FLUSH,ACANTH.SPK.FLUSH,TREM.DIPS.FLUSH,Notes_details_about_parasites_missing,MSB:Fish_catalog_number,Fish_Species,Fish_Barcode,P1_Species,P1_Number_of_individuals,P1_collector,P1_identifier,P1_Life_Stage,P1_Organ_Found,P1_preservation,P1_barcode,P1 Box Number,P1_label:MSB_FISH_CATALOG_NUMBER,P1_label:PARASITE_CODE,P1 Notes,P2_Species,P2_Number_of_individuals,P2_collector,P2_identifier,P2_Life_Stage,P2_Organ,P2_preservation,P2_barcode,P2 Box Number,P2_label:SMB_FISH_CATALOG_NUMBER,P2_label:PARASITE_CODE,P2 Notes,P3_Species,P3_Number_of_individuals,P3_collector,P3_identifier,P3_Life_Stage,P3_Organ,P3_How_preserved,P3_barcode,P3 Box Number,P3_Label:fishID,P3_label:Parasites_Code,P3 Notes,Parasite Species 4,Number of individuals 4,parasite collector 4,parasite identifier 4,P4_Life_Stage,P4_Organ,P4_How_preserved,P4_barcode,P4 Box_number,P4_Label:fishID,P4_label:Parasites_Code,P4 Notes,P5_Species,P5_Number_of_individuals,P5_collector,P5_identifier,P5_Life_Stage,P5_Organ,P5_How_preserved,P5_barcode,P5 Box Number,P5_Label:fishID,P5_label:Parasites_Code,P5 Notes
MSB:Fish:1089,MSB 1089-1,Gambusia affinis,1939,1,24,JAR11112F,BP,07-16-2025,07-16-2025,40,33,666,KL,F,NA,"<31.5° must be >35mm, 1955 and earlier only <40",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,MSB 1089-1,Gambusia affinis,JAR11112F,Monogenea,2,KL,KL,NA,Gill,70% etoh,P6KQB,8,MSB 1089-1,MONO.SS.GILL,,Salsuginus sp.,1,KL,KL,Adult,Gill,70% etoh,P6KQA,8,MSB 1089-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:4440,MSB 4440-2,Gambusia affinis,1978,9,5,JAR11555F,BJG,07-16-2025,07-16-2025,28,22,223,JG,NA,Arthropod,<35.1° must be >35mm but none were less than 35mm,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:1089,MSB 1089-3,Gambusia affinis,1939,1,24,JAR11117F,BP,07-16-2025,07-17-2025,38,29,552,GC,F,Arthropod,"<31.5° must be >35mm, 1955 and earlier only <40",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 1089-3,Gambusia affinis,JAR11117F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KQP,8,MSB 1089-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:1089,MSB 1089-5,Gambusia affinis,1939,1,24,JAR11111F,BP,07-16-2025,07-17-2025,35,28,476,KL,NA,NA,"<31.5° must be >35mm, 1955 and earlier only <40",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 1089-5,Gambusia affinis,JAR11111F,Salsuginus sp.,2,KL,KL,Adult,Gill,70% etoh,P6KQS,8,MSB 1089-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:38942,MSB 38942-2,Gambusia affinis,1997,7,5,JAR11119F,EO,07-17-2025,07-17-2025,47,39,1803,KL,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 38942-2,Gambusia affinis,JAR11119F,Salsuginus sp.,12,KL,KL,Adult,Gill,70% etoh,P6KQ8,8,MSB 38942-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:38942,MSB 38942-5,Gambusia affinis,1997,7,5,JAR11115F,EO,07-17-2025,07-17-2025,41,32,883,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 38942-5,Gambusia affinis,JAR11115F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KQR,8,MSB 38942-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:43165,MSB 43165-1,Gambusia affinis,1999,4,21,JAR11126F,EO,07-17-2025,07-17-2025,33,27,464,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 43165-1,Gambusia affinis,JAR11126F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KQT,8,MSB 43165-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:1089,MSB 1089-4,Gambusia affinis,1939,1,24,JAR11114F,BP,07-16-2025,07-17-2025,40,33,741,KL,F,NA,"<31.5° must be >35mm, 1955 and earlier only <40",0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 1098-4,Gambusia affinis,JAR11114F,Diplostomulum sp. ,1,KL,KL,Metacercariae,Eye,70% etoh,P6KQQ,8,MSB 1089-4,TREM.DIPS.EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:9011,MSB 9011-5,Gambusia affinis,1990,10,28,JAR11101F,JG,07-16-2025,07-17-2025,30,24,291,KL,NA,NA,1980s+ only 30mm and up,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,MSB 9011-5,Gambusia affinis,JAR11101F,Monogenea ,1,KL,KL,NA,Gill,70% etoh,P6KQ9,8,MSB 9011-5,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:43165,MSB 43165-3,Gambusia affinis,1999,4,21,JAR11124F,EO,07-17-2025,07-17-2025,35,27,471,KL,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 43165-3,Gambusia affinis,JAR11124F,Salsuginus sp.,11,KL,KL,Adult,Gill,70% etoh,P6KQV,8,MSB 43165-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:14485,MSB 14485-4,Gambusia affinis,1993,7,13,JAR11129F,EO,07-17-2025,07-17-2025,30,23,247,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:4353,MSB 4353-1,Gambusia affinis,1978,9,8,JAR11097F,JG,07-16-2025,07-17-2025,35,29,601,GC,F,Arthropod,,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11126,MSB 11126-1,Gambusia affinis,1992,7,22,JAR11561F,EO,07-17-2025,07-17-2025,45,36,1113,EO,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11126,MSB 11126-2,Gambusia affinis,1992,7,22,JAR11562F,JG,07-17-2025,07-17-2025,37,30,634,BP,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:38942,MSB 38942-3,Gambusia affinis,1997,7,5,JAR11121F,EO,07-17-2025,07-17-2025,45,38,1685,KL,F,"Arthropod, fish in mouth",Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 38942-3,Gambusia affinis,JAR11121F,Salsuginus sp.,4,KL,KL,Adult,Gill,70% etoh,P6KQW,8,MSB 38942-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:14485,MSB 14485-1,Gambusia affinis,1993,7,13,JAR11128F,EO,07-17-2025,07-17-2025,41,34,760,GC,NA,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 14485-1,Gambusia affinis,JAR11128F,Salsuginus sp.,3,GC,GC,Adult,Gill,70% etoh,P6KQU,8,MSB 14485-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11194,MSB 11194-4,Gambusia affinis,1992,7,24,JAR11571F,EO,07-17-2025,07-17-2025,35,27,456,EO,F,Arthropod,"Selected before size requirement change, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 11194-4,Gambusia affinis,JAR11571F,Salsuginus sp.,2,EO,EO,Adult,Gill,70% etoh,P6KR3,8,MSB 11194-4,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11126,MSB 11126-3,Gambusia affinis,1992,7,22,JAR11560F,JG,07-17-2025,07-17-2025,31,25,355,BP,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,,MSB 11126-3,Gambusia affinis,JAR11560F,Uknown Cyst,1,BP,BP,NA,Gill,70% etoh,P6KWN,8,MSB 11126-3,CYST.UNK.GILL,3 cysts destroyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:39100,MSB 39100-1,Gambusia affinis,1997,10,15,JAR11577F,BP,07-17-2025,07-17-2025,34,26,374,JG,NA,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,MSB 39100-1,Gambusia affinis,JAR11577F,Monogenea,1,JG,JG,NA,Gill,70% etoh,P6KR0,8,MSB 39100-1,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:38942,MSB 38942-1,Gambusia affinis,1997,7,5,JAR11120F,EO,07-17-2025,07-17-2025,50,42,2039,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 38942-1,Gambusia affinis,JAR11120F,Salsuginus sp.,3,GC,GC,Adult,Gill,70% etoh,P6KT3,8,MSB 38942-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11194,MSB 11194-1,Gambusia affinis,1992,7,24,JAR11563F,EO,07-17-2025,07-17-2025,29,24,333,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 11194-1,Gambusia affinis,JAR11563F,Salsuginus sp.,3,GC,GC,Adult,Gill,70% etoh,P6KT2,8,MSB 11194-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11194,MSB 11194-3,Gambusia affinis,1992,7,24,JAR11569F,EO,07-17-2025,07-17-2025,28,22,159,GC,NA,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 11194-3,Gambusia affinis,JAR11569F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KT1,8,MSB 11194-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:39100,MSB 39100-2,Gambusia affinis,1997,10,15,JAR11573F,BP,07-17-2025,07-17-2025,38,28,500,EO,F,Arthropod,"Selected before size requirement change, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,NA,0,0,0,,MSB 39100-2,Gambusia affinis,JAR11573F,Monogenea,4,EO,EO,NA,Gill,70% etoh,P6KR4,8,MSB 39100-2,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:14485,MSB 14485-3,Gambusia affinis,1993,7,13,JAR11557F,EO,07-17-2025,07-17-2025,37,29,520,KL,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 14485-3,Gambusia affinis,JAR11557F,Salsuginus sp.,5,KL,KL,Adult,Gill,70% etoh,P6KSZ,8,MSB 14485-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:43165,MSB 43165-5,Gambusia affinis,1999,4,21,JAR11122F,EO,07-17-2025,07-17-2025,40,32,732,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 43165-5,Gambusia affinis,JAR11122F,Cestoda sp.,5,KL,KL,Adult,Intestine,70% etoh,P6KR1,8,MSB 43165-5,CEST.A.INT,,Salsuginus sp.,1,KL,KL,Adult,Gill,70% etoh,P6KT0,8,MSB 43165-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:38942,MSB 38942-4,Gambusia affinis,1997,7,5,JAR11118F,EO,07-17-2025,07-17-2025,46,38,1451,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 38942-4,Gambusia affinis,JAR11118F,Bothriocephalus sp.,2,KL,KL,Plerocercoid,Intestine,70% etoh,P6KQX,8,MSB 38942-4,CEST.BOTSP.INT,One missing scolex,Nematoda,1,KL,KL,NA,Intestine,70% etoh,P6KQY,8,MSB 38942-4,NEMA.UNK.INT,Broken,Salsuginus sp. ,6,KL,KL,Adult,Gill,70% etoh,P6KQZ,8,MSB 38942-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:39100,MSB 39100-4,Gambusia affinis,1997,10,15,JAR11575F,BP,07-17-2025,07-17-2025,34,26,403,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:14485,MSB 14485-2,Gambusia affinis,1993,7,13,JAR11130F,JG,07-17-2025,07-17-2025,43,35,751,GC,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11126,MSB 11126-5,Gambusia affinis,1992,7,22,JAR11558F,EO,07-17-2025,07-17-2025,26,21,179,KL,M,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11126,MSB 11126-4,Gambusia affinis,1992,7,22,JAR11559F,JG,07-17-2025,07-17-2025,40,34,733,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:39100,MSB 39100-3,Gambusia affinis,1997,10,15,JAR11574F,BP,07-17-2025,07-17-2025,25,20,167,KL,M,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 39100-3,Gambusia affinis,JAR11574F,Diplostomulum sp.,1,KL,KL,Metacercariae,Eye,70% etoh,P6KSY,9,MSB 39100-3,TREM.DIPS.EYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:18799,MSB 18799-4,Gambusia affinis,1993,8,12,JAR11579F,BP,07-17-2025,07-17-2025,32,26,344,GC,F,Arthropod ,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,MSB 18799-4,Gambusia affinis,JAR11579F,Monogenea,3,GC,GC,Adult,Gill,70% etoh,P6KSX,9,MSB 18799-4,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:18799,MSB 18799-5,Gambusia affinis,1993,8,12,JAR11578F,BP,07-17-2025,07-17-2025,30,23,274,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,MSB 18799-5,Gambusia affinis,JAR11578F,Monogenea,5,KL,KL,NA,Gill,70% etoh,P6KSW,9,MSB 18799-5,MONO.SS.GILL,,Salsuginus sp.,1,KL,KL,Adult,Gill,70% etoh,P6KSV,9,MSB 18799-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:14485,MSB 14485-5,Gambusia affinis,1993,7,13,JAR11127F,JG,07-17-2025,07-17-2025,24,20,116,JG,NA,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:43165,MSB 43165-4,Gambusia affinis,1999,4,21,JAR11123F,EO,07-17-2025,07-17-2025,38,30,636,JG GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:11194,MSB 11194-2,Gambusia affinis,1992,7,24,JAR11570F,EO,07-17-2025,07-17-2025,26,22,151,KL,M,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,,MSB 11194-2,Gambusia affinis,JAR11570F,Myxozoa,1,KL,KL,NA,Gill,70% etoh,P6KSU,9,MSB 11194-2,MYXO.G.GILL,1 cluster ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:43165,MSB 43165-2,Gambusia affinis,1999,4,21,JAR11125F,EO,07-17-2025,07-17-2025,38,30,668,EO,F,Arthropod,"Selected before size requirement change, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 43165-2,Gambusia affinis,JAR11125F,Salsuginus sp.,1,EO,EO,Adult,Gill,70% etoh,P6KR5,9,MSB 43165-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:18799,MSB 18799-2,Gambusia affinis,1993,8,12,JAR11582F,BP,07-17-2025,07-17-2025,31,25,375,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 18799-2,Gambusia affinis,JAR11582F,Salsuginus sp.,2,KL,KL,Adult,Gill,70% etoh,P6KST,9,MSB 18799-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:18799,MSB 18799-3,Gambusia affinis,1993,8,12,JAR11580,BP,07-17-2025,07-17-2025,36,28,509,EO,F,Arthropod,"Selected before size requirement change, cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 18799-3,Gambusia affinis,JAR11580F,Salsuginus sp.,2,EO,EO,Adult,Gill,70% etoh,P6KR6,9,MSB 18799-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:18799,MSB 18799-1,Gambusia affinis,1993,8,12,JAR11581F,BP,07-17-2025,07-17-2025,29,23,249,KL,M,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,MSB 18799-1,Gambusia affinis,JAR11581F,Monogenea,2,KL,KL,NA,Gill,70% etoh,P6KSR,9,MSB 18799-1,MONO.SS.GILL,,Salsuginus sp.,2,KL,KL,Adult,Gill,70% etoh,P6KSQ,9,MSB 18799-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10944,MSB 10944-2,Gambusia affinis,1992,7,15,JAR11565F,BP,07-17-2025,07-17-2025,37,29,751,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 10944-2,Gambusia affinis,JAR11565F,Salsuginus sp.,14,GC,GC,Adult,Gill,70% etoh,P6KSS,9,MSB 10944-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10922,MSB 10922-4,Gambusia affinis,1992,7,9,JAR11584F,JG,07-18-2025,07-18-2025,27,22,141,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 10922-4,Gambusia affinis,JAR11584F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KT8,9,MSB 10922-4,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
